X1	Y1	X2	Y2	X3	Y3	
2970.61	-4745.35	10.74	3.57	-728.64	-1200.02	
2971.88	-4742.69	10.74	3.57	-721.25	-1205.09	
2973.15	-4740.02	10.73	3.56	-713.84	-1210.13	
2974.42	-4737.35	10.73	3.56	-706.42	-1215.14	
2975.69	-4734.68	10.73	3.56	-698.98	-1220.12	
2976.96	-4732.01	10.73	3.56	-691.52	-1225.06	
2978.22	-4729.33	10.72	3.56	-684.04	-1229.98	
2979.48	-4726.66	10.72	3.56	-676.55	-1234.87	
2980.75	-4723.98	10.72	3.56	-669.04	-1239.73	
2982.01	-4721.30	10.72	3.56	-661.51	-1244.56	
2983.27	-4718.62	10.71	3.56	-653.97	-1249.35	
2984.53	-4715.93	10.71	3.56	-646.41	-1254.12	
2985.78	-4713.24	10.71	3.56	-638.83	-1258.85	
2987.04	-4710.56	10.71	3.56	-631.24	-1263.56	
2988.30	-4707.87	10.70	3.56	-623.64	-1268.23	
2989.55	-4705.18	10.70	3.56	-616.01	-1272.87	
2990.80	-4702.48	10.70	3.56	-608.38	-1277.48	
2992.06	-4699.79	10.70	3.56	-600.72	-1282.06	
2993.31	-4697.09	10.69	3.56	-593.06	-1286.61	
2994.55	-4694.39	10.69	3.56	-585.38	-1291.13	
2995.80	-4691.69	10.69	3.55	-577.68	-1295.61	
2997.05	-4688.99	10.69	3.55	-569.97	-1300.07	
2998.30	-4686.28	10.68	3.55	-562.25	-1304.49	
2999.54	-4683.57	10.68	3.55	-554.51	-1308.88	
3000.78	-4680.86	10.68	3.55	-546.76	-1313.24	
3002.02	-4678.15	10.67	3.55	-538.99	-1317.57	
3003.27	-4675.44	10.67	3.55	-531.22	-1321.86	
3004.50	-4672.73	10.67	3.55	-523.43	-1326.13	
3005.74	-4670.01	10.67	3.55	-515.63	-1330.36	
3006.98	-4667.29	10.66	3.55	-507.81	-1334.56	
3008.22	-4664.57	10.66	3.55	-499.98	-1338.73	
3009.45	-4661.85	10.66	3.55	-492.14	-1342.87	
3010.68	-4659.12	10.66	3.55	-484.29	-1346.98	
3011.92	-4656.40	10.65	3.54	-476.43	-1351.05	
3013.15	-4653.67	10.65	3.54	-468.56	-1355.10	
3014.38	-4650.94	10.65	3.54	-460.67	-1359.11	
3015.61	-4648.21	10.65	3.54	-452.78	-1363.09	
3016.83	-4645.47	10.64	3.54	-444.87	-1367.04	
3018.06	-4642.74	10.64	3.54	-436.95	-1370.95	
3019.28	-4640.00	10.64	3.54	-429.03	-1374.83	
3020.51	-4637.26	10.64	3.54	-421.09	-1378.69	
3021.73	-4634.52	10.63	3.54	-413.14	-1382.51	
3022.95	-4631.78	10.63	3.54	-405.19	-1386.29	
3024.17	-4629.03	10.63	3.54	-397.22	-1390.05	
3025.39	-4626.28	10.63	3.53	-389.24	-1393.78	
3026.60	-4623.53	10.62	3.53	-381.26	-1397.47	
3027.82	-4620.78	10.62	3.53	-373.27	-1401.13	
3029.04	-4618.03	10.62	3.53	-365.27	-1404.76	
3030.25	-4615.28	10.61	3.53	-357.26	-1408.36	
3031.46	-4612.52	10.61	3.53	-349.24	-1411.92	
3032.67	-4609.76	10.61	3.53	-341.21	-1415.45	
3033.88	-4607.00	10.61	3.53	-333.18	-1418.96	
3035.09	-4604.24	10.60	3.53	-325.14	-1422.43	
3036.30	-4601.47	10.60	3.53	-317.09	-1425.86	
3037.50	-4598.71	10.60	3.52	-309.03	-1429.27	
3038.71	-4595.94	10.60	3.52	-300.97	-1432.65	
3039.91	-4593.17	10.59	3.52	-292.90	-1435.99	
3041.11	-4590.39	10.59	3.52	-284.82	-1439.30	
3042.31	-4587.62	10.59	3.52	-276.74	-1442.58	
3043.51	-4584.84	10.59	3.52	-268.65	-1445.83	
3044.71	-4582.07	10.58	3.52	-260.55	-1449.04	
3045.91	-4579.29	10.58	3.52	-252.45	-1452.23	
3047.10	-4576.50	10.58	3.51	-244.35	-1455.38	
3048.30	-4573.72	10.57	3.51	-236.23	-1458.51	
3049.49	-4570.93	10.57	3.51	-228.12	-1461.60	
3050.68	-4568.15	10.57	3.51	-220.00	-1464.66	
3051.87	-4565.36	10.57	3.51	-211.87	-1467.69	
3053.06	-4562.57	10.56	3.51	-203.74	-1470.68	
3054.25	-4559.77	10.56	3.51	-195.60	-1473.65	
3055.44	-4556.98	10.56	3.51	-187.46	-1476.58	
3056.62	-4554.18	10.56	3.50	-179.32	-1479.49	
3057.81	-4551.38	10.55	3.50	-171.17	-1482.36	
3058.99	-4548.58	10.55	3.50	-163.02	-1485.20	
3060.17	-4545.78	10.55	3.50	-154.86	-1488.01	
3061.35	-4542.97	10.55	3.50	-146.70	-1490.79	
3062.53	-4540.16	10.54	3.50	-138.54	-1493.54	
3063.71	-4537.35	10.54	3.50	-130.38	-1496.26	
3064.88	-4534.54	10.54	3.49	-122.21	-1498.95	
3066.06	-4531.73	10.53	3.49	-114.04	-1501.61	
3067.23	-4528.92	10.53	3.49	-105.87	-1504.23	
3068.40	-4526.10	10.53	3.49	-97.69	-1506.83	
3069.57	-4523.28	10.53	3.49	-89.51	-1509.40	
3070.74	-4520.46	10.52	3.49	-81.33	-1511.93	
3071.91	-4517.64	10.52	3.49	-73.15	-1514.44	
3073.08	-4514.81	10.52	3.48	-64.97	-1516.91	
3074.25	-4511.99	10.52	3.48	-56.79	-1519.36	
3075.41	-4509.16	10.51	3.48	-48.60	-1521.77	
3076.57	-4506.33	10.51	3.48	-40.42	-1524.15	
3077.73	-4503.49	10.51	3.48	-32.23	-1526.51	
3078.90	-4500.66	10.51	3.48	-24.04	-1528.83	
3080.05	-4497.82	10.50	3.47	-15.85	-1531.13	
3081.21	-4494.99	10.50	3.47	-7.66	-1533.40	
3082.37	-4492.15	10.50	3.47	0.53	-1535.63	
3083.52	-4489.30	10.49	3.47	8.71	-1537.84	
3084.68	-4486.46	10.49	3.47	16.90	-1540.02	
3085.83	-4483.61	10.49	3.47	25.09	-1542.16	
3086.98	-4480.76	10.49	3.47	33.28	-1544.28	
3088.13	-4477.91	10.48	3.46	41.47	-1546.37	
3089.28	-4475.06	10.48	3.46	49.66	-1548.43	
3090.43	-4472.21	10.48	3.46	57.84	-1550.46	
3091.57	-4469.35	10.48	3.46	66.03	-1552.46	
3092.72	-4466.50	10.47	3.46	74.21	-1554.44	
3093.86	-4463.64	10.47	3.45	82.40	-1556.38	
3095.00	-4460.77	10.47	3.45	90.58	-1558.30	
3096.14	-4457.91	10.47	3.45	98.76	-1560.19	
3097.28	-4455.04	10.46	3.45	106.94	-1562.05	
3098.42	-4452.18	10.46	3.45	115.11	-1563.88	
3099.55	-4449.31	10.46	3.45	123.29	-1565.68	
3100.69	-4446.44	10.46	3.44	131.46	-1567.45	
3101.82	-4443.56	10.45	3.44	139.63	-1569.20	
3102.95	-4440.69	10.45	3.44	147.80	-1570.92	
3104.08	-4437.81	10.45	3.44	155.97	-1572.61	
3105.21	-4434.93	10.44	3.44	164.13	-1574.27	
3106.34	-4432.05	10.44	3.44	172.29	-1575.91	
3107.47	-4429.17	10.44	3.43	180.45	-1577.51	
3108.59	-4426.28	10.44	3.43	188.60	-1579.09	
3109.72	-4423.39	10.43	3.43	196.75	-1580.65	
3110.84	-4420.50	10.43	3.43	204.90	-1582.17	
3111.96	-4417.61	10.43	3.43	213.05	-1583.67	
3113.08	-4414.72	10.43	3.42	221.19	-1585.14	
3114.20	-4411.83	10.42	3.42	229.33	-1586.59	
3115.32	-4408.93	10.42	3.42	237.46	-1588.00	
3116.43	-4406.03	10.42	3.42	245.59	-1589.39	
3117.55	-4403.13	10.42	3.42	253.71	-1590.76	
3118.66	-4400.23	10.41	3.41	261.84	-1592.10	
3119.77	-4397.32	10.41	3.41	269.95	-1593.41	
3120.88	-4394.41	10.41	3.41	278.07	-1594.69	
3121.99	-4391.51	10.41	3.41	286.18	-1595.95	
3123.10	-4388.59	10.40	3.41	294.28	-1597.18	
3124.20	-4385.68	10.40	3.40	302.38	-1598.39	
3125.31	-4382.77	10.40	3.40	310.47	-1599.57	
3126.41	-4379.85	10.40	3.40	318.56	-1600.72	
3127.51	-4376.93	10.39	3.40	326.65	-1601.85	
3128.61	-4374.01	10.39	3.40	334.73	-1602.95	
3129.71	-4371.09	10.39	3.39	342.80	-1604.03	
3130.81	-4368.16	10.39	3.39	350.87	-1605.08	
3131.90	-4365.24	10.38	3.39	358.94	-1606.11	
3133.00	-4362.31	10.38	3.39	366.99	-1607.11	
3134.09	-4359.38	10.38	3.38	375.05	-1608.09	
3135.18	-4356.45	10.38	3.38	383.09	-1609.04	
3136.27	-4353.51	10.37	3.38	391.13	-1609.97	
3137.36	-4350.57	10.37	3.38	399.17	-1610.87	
3138.45	-4347.64	10.37	3.38	407.20	-1611.75	
3139.54	-4344.70	10.37	3.37	415.22	-1612.60	
3140.62	-4341.75	10.36	3.37	423.24	-1613.43	
3141.71	-4338.81	10.36	3.37	431.25	-1614.23	
3142.79	-4335.86	10.36	3.37	439.25	-1615.01	
3143.87	-4332.91	10.35	3.36	447.25	-1615.77	
3144.95	-4329.96	10.35	3.36	455.24	-1616.50	
3146.02	-4327.01	10.35	3.36	463.23	-1617.21	
3147.10	-4324.06	10.35	3.36	471.21	-1617.89	
3148.17	-4321.10	10.34	3.36	479.18	-1618.56	
3149.25	-4318.14	10.34	3.35	487.14	-1619.19	
3150.32	-4315.18	10.34	3.35	495.10	-1619.81	
3151.39	-4312.22	10.34	3.35	503.05	-1620.40	
3152.46	-4309.26	10.34	3.35	510.99	-1620.96	
3153.53	-4306.29	10.33	3.34	518.93	-1621.51	
3154.59	-4303.32	10.33	3.34	526.86	-1622.03	
3155.66	-4300.35	10.33	3.34	534.78	-1622.53	
3156.72	-4297.38	10.33	3.34	542.69	-1623.00	
3157.78	-4294.41	10.32	3.33	550.60	-1623.46	
3158.84	-4291.43	10.32	3.33	558.50	-1623.89	
3159.90	-4288.45	10.32	3.33	566.39	-1624.30	
3160.96	-4285.47	10.32	3.33	574.28	-1624.68	
3162.01	-4282.49	10.31	3.32	582.15	-1625.04	
3163.07	-4279.50	10.31	3.32	590.02	-1625.39	
3164.12	-4276.52	10.31	3.32	597.88	-1625.70	
3165.17	-4273.53	10.31	3.32	605.73	-1626.00	
3166.22	-4270.54	10.30	3.32	613.58	-1626.28	
3167.27	-4267.55	10.30	3.31	621.41	-1626.53	
3168.32	-4264.55	10.30	3.31	629.24	-1626.76	
3169.36	-4261.56	10.30	3.31	637.06	-1626.97	
3170.41	-4258.56	10.29	3.31	644.87	-1627.16	
3171.45	-4255.56	10.29	3.30	652.68	-1627.33	
3172.49	-4252.56	10.29	3.30	660.47	-1627.48	
3173.53	-4249.55	10.29	3.30	668.26	-1627.61	
3174.57	-4246.55	10.28	3.30	676.04	-1627.71	
3175.60	-4243.54	10.28	3.29	683.81	-1627.80	
3176.64	-4240.53	10.28	3.29	691.57	-1627.86	
3177.67	-4237.52	10.28	3.29	699.32	-1627.90	
3178.70	-4234.50	10.27	3.28	707.06	-1627.92	
3179.73	-4231.49	10.27	3.28	714.80	-1627.93	
3180.76	-4228.47	10.27	3.28	722.53	-1627.91	
3181.79	-4225.45	10.27	3.28	730.24	-1627.87	
3182.82	-4222.43	10.27	3.27	737.95	-1627.81	
3183.84	-4219.40	10.26	3.27	745.65	-1627.73	
3184.86	-4216.38	10.26	3.27	753.34	-1627.63	
3185.89	-4213.35	10.26	3.27	761.02	-1627.52	
3186.91	-4210.32	10.26	3.26	768.69	-1627.38	
3187.92	-4207.28	10.25	3.26	776.36	-1627.22	
3188.94	-4204.25	10.25	3.26	784.01	-1627.04	
3189.96	-4201.21	10.25	3.26	791.66	-1626.85	
3190.97	-4198.18	10.25	3.25	799.29	-1626.63	
3191.98	-4195.14	10.24	3.25	806.92	-1626.40	
3192.99	-4192.09	10.24	3.25	814.53	-1626.14	
3194.00	-4189.05	10.24	3.25	822.14	-1625.87	
3195.01	-4186.00	10.24	3.24	829.74	-1625.58	
3196.02	-4182.95	10.23	3.24	837.33	-1625.27	
3197.02	-4179.90	10.23	3.24	844.91	-1624.94	
3198.02	-4176.85	10.23	3.23	852.48	-1624.59	
3199.03	-4173.80	10.23	3.23	860.04	-1624.23	
3200.03	-4170.74	10.23	3.23	867.59	-1623.84	
3201.02	-4167.68	10.22	3.23	875.13	-1623.44	
3202.02	-4164.62	10.22	3.22	882.66	-1623.02	
3203.02	-4161.56	10.22	3.22	890.18	-1622.58	
3204.01	-4158.50	10.22	3.22	897.69	-1622.12	
3205.00	-4155.43	10.21	3.21	905.19	-1621.65	
3205.99	-4152.36	10.21	3.21	912.68	-1621.16	
3206.98	-4149.29	10.21	3.21	920.16	-1620.65	
3207.97	-4146.22	10.21	3.21	927.64	-1620.12	
3208.96	-4143.14	10.21	3.20	935.10	-1619.58	
3209.94	-4140.07	10.20	3.20	942.55	-1619.01	
3210.92	-4136.99	10.20	3.20	949.99	-1618.43	
3211.91	-4133.91	10.20	3.19	957.42	-1617.84	
3212.89	-4130.82	10.20	3.19	964.85	-1617.22	
3213.86	-4127.74	10.19	3.19	972.26	-1616.59	
3214.84	-4124.65	10.19	3.19	979.66	-1615.94	
3215.82	-4121.56	10.19	3.18	987.05	-1615.28	
3216.79	-4118.47	10.19	3.18	994.43	-1614.60	
3217.76	-4115.38	10.19	3.18	1001.81	-1613.90	
3218.73	-4112.29	10.18	3.17	1009.17	-1613.18	
3219.70	-4109.19	10.18	3.17	1016.52	-1612.45	
3220.67	-4106.09	10.18	3.17	1023.86	-1611.71	
3221.63	-4102.99	10.18	3.17	1031.19	-1610.94	
3222.60	-4099.89	10.18	3.16	1038.51	-1610.16	
3223.56	-4096.78	10.17	3.16	1045.82	-1609.37	
3224.52	-4093.67	10.17	3.16	1053.12	-1608.56	
3225.48	-4090.57	10.17	3.15	1060.41	-1607.73	
3226.44	-4087.45	10.17	3.15	1067.69	-1606.88	
3227.39	-4084.34	10.16	3.15	1074.96	-1606.02	
3228.35	-4081.23	10.16	3.14	1082.22	-1605.15	
3229.30	-4078.11	10.16	3.14	1089.46	-1604.26	
3230.25	-4074.99	10.16	3.14	1096.70	-1603.35	
3231.20	-4071.87	10.16	3.14	1103.93	-1602.43	
3232.15	-4068.75	10.15	3.13	1111.14	-1601.50	
3233.10	-4065.62	10.15	3.13	1118.35	-1600.54	
3234.04	-4062.49	10.15	3.13	1125.55	-1599.58	
3234.98	-4059.36	10.15	3.12	1132.73	-1598.59	
3235.93	-4056.23	10.15	3.12	1139.91	-1597.60	
3236.87	-4053.10	10.14	3.12	1147.07	-1596.59	
3237.80	-4049.96	10.14	3.11	1154.22	-1595.56	
3238.74	-4046.83	10.14	3.11	1161.37	-1594.52	
3239.68	-4043.69	10.14	3.11	1168.50	-1593.46	
3240.61	-4040.54	10.14	3.11	1175.62	-1592.39	
3241.54	-4037.40	10.13	3.10	1182.73	-1591.31	
3242.47	-4034.26	10.13	3.10	1189.83	-1590.21	
3243.40	-4031.11	10.13	3.10	1196.92	-1589.10	
3244.33	-4027.96	10.13	3.09	1204.00	-1587.97	
3245.25	-4024.81	10.13	3.09	1211.07	-1586.83	
3246.18	-4021.65	10.12	3.09	1218.13	-1585.67	
3247.10	-4018.50	10.12	3.08	1225.18	-1584.50	
3248.02	-4015.34	10.12	3.08	1232.22	-1583.32	
3248.94	-4012.18	10.12	3.08	1239.24	-1582.12	
3249.85	-4009.02	10.12	3.07	1246.26	-1580.91	
3250.77	-4005.85	10.11	3.07	1253.26	-1579.69	
3251.68	-4002.69	10.11	3.07	1260.26	-1578.45	
3252.60	-3999.52	10.11	3.06	1267.24	-1577.20	
3253.51	-3996.35	10.11	3.06	1274.22	-1575.93	
3254.41	-3993.17	10.11	3.06	1281.18	-1574.65	
3255.32	-3990.00	10.10	3.05	1288.13	-1573.36	
3256.23	-3986.82	10.10	3.05	1295.07	-1572.06	
3257.13	-3983.64	10.10	3.05	1302.00	-1570.74	
3258.03	-3980.46	10.10	3.04	1308.92	-1569.41	
3258.93	-3977.28	10.10	3.04	1315.83	-1568.07	
3259.83	-3974.10	10.09	3.04	1322.73	-1566.71	
3260.73	-3970.91	10.09	3.04	1329.62	-1565.34	
3261.62	-3967.72	10.09	3.03	1336.49	-1563.96	
3262.52	-3964.53	10.09	3.03	1343.36	-1562.56	
3263.41	-3961.34	10.09	3.03	1350.21	-1561.16	
3264.30	-3958.14	10.08	3.02	1357.06	-1559.74	
3265.19	-3954.95	10.08	3.02	1363.89	-1558.30	
3266.07	-3951.75	10.08	3.02	1370.72	-1556.86	
3266.96	-3948.55	10.08	3.01	1377.53	-1555.40	
3267.84	-3945.34	10.08	3.01	1384.33	-1553.93	
3268.73	-3942.14	10.07	3.01	1391.12	-1552.45	
3269.61	-3938.93	10.07	3.00	1397.90	-1550.96	
3270.48	-3935.72	10.07	3.00	1404.67	-1549.46	
3271.36	-3932.51	10.07	3.00	1411.43	-1547.94	
3272.24	-3929.30	10.07	2.99	1418.18	-1546.41	
3273.11	-3926.08	10.07	2.99	1424.91	-1544.87	
3273.98	-3922.86	10.06	2.99	1431.64	-1543.32	
3274.85	-3919.64	10.06	2.98	1438.36	-1541.75	
3275.72	-3916.42	10.06	2.98	1445.06	-1540.18	
3276.58	-3913.20	10.06	2.98	1451.75	-1538.59	
3277.45	-3909.97	10.06	2.97	1458.44	-1536.99	
3278.31	-3906.74	10.05	2.97	1465.11	-1535.38	
3279.17	-3903.51	10.05	2.97	1471.77	-1533.76	
3280.03	-3900.28	10.05	2.96	1478.42	-1532.13	
3280.89	-3897.05	10.05	2.96	1485.07	-1530.48	
3281.75	-3893.81	10.05	2.96	1491.70	-1528.83	
3282.60	-3890.57	10.05	2.95	1498.31	-1527.16	
3283.45	-3887.33	10.04	2.95	1504.92	-1525.49	
3284.30	-3884.09	10.04	2.95	1511.52	-1523.80	
3285.15	-3880.84	10.04	2.94	1518.11	-1522.10	
3286.00	-3877.60	10.04	2.94	1524.68	-1520.39	
3286.84	-3874.35	10.04	2.93	1531.25	-1518.67	
3287.69	-3871.10	10.03	2.93	1537.81	-1516.94	
3288.53	-3867.84	10.03	2.93	1544.35	-1515.20	
3289.37	-3864.59	10.03	2.92	1550.88	-1513.45	
3290.21	-3861.33	10.03	2.92	1557.41	-1511.69	
3291.04	-3858.07	10.03	2.92	1563.92	-1509.91	
3291.88	-3854.81	10.03	2.91	1570.42	-1508.13	
3292.71	-3851.55	10.02	2.91	1576.91	-1506.34	
3293.54	-3848.28	10.02	2.91	1583.39	-1504.54	
3294.37	-3845.02	10.02	2.90	1589.86	-1502.72	
3295.20	-3841.75	10.02	2.90	1596.32	-1500.90	
3296.03	-3838.47	10.02	2.90	1602.77	-1499.06	
3296.85	-3835.20	10.02	2.89	1609.21	-1497.22	
3297.67	-3831.92	10.01	2.89	1615.64	-1495.37	
3298.49	-3828.65	10.01	2.89	1622.05	-1493.50	
3299.31	-3825.37	10.01	2.88	1628.46	-1491.63	
3300.13	-3822.09	10.01	2.88	1634.85	-1489.75	
3300.95	-3818.80	10.01	2.88	1641.24	-1487.85	
3301.76	-3815.51	10.01	2.87	1647.61	-1485.95	
3302.57	-3812.23	10.00	2.87	1653.98	-1484.04	
3303.38	-3808.94	10.00	2.86	1660.33	-1482.12	
3304.19	-3805.64	10.00	2.86	1666.67	-1480.19	
3304.99	-3802.35	10.00	2.86	1673.00	-1478.25	
3305.80	-3799.05	10.00	2.85	1679.33	-1476.30	
3306.60	-3795.75	10.00	2.85	1685.64	-1474.34	
3307.40	-3792.45	9.99	2.85	1691.94	-1472.37	
3308.20	-3789.15	9.99	2.84	1698.23	-1470.39	
3309.00	-3785.84	9.99	2.84	1704.51	-1468.41	
3309.79	-3782.54	9.99	2.84	1710.78	-1466.41	
3310.59	-3779.23	9.99	2.83	1717.04	-1464.41	
3311.38	-3775.92	9.99	2.83	1723.28	-1462.39	
3312.17	-3772.60	9.98	2.83	1729.52	-1460.37	
3312.96	-3769.29	9.98	2.82	1735.75	-1458.34	
3313.74	-3765.97	9.98	2.82	1741.97	-1456.30	
3314.53	-3762.65	9.98	2.81	1748.17	-1454.25	
3315.31	-3759.33	9.98	2.81	1754.37	-1452.19	
3316.09	-3756.00	9.98	2.81	1760.55	-1450.13	
3316.87	-3752.68	9.98	2.80	1766.73	-1448.05	
3317.65	-3749.35	9.97	2.80	1772.89	-1445.97	
3318.42	-3746.02	9.97	2.80	1779.05	-1443.87	
3319.19	-3742.69	9.97	2.79	1785.19	-1441.77	
3319.97	-3739.35	9.97	2.79	1791.33	-1439.67	
3320.73	-3736.02	9.97	2.79	1797.45	-1437.55	
3321.50	-3732.68	9.97	2.78	1803.56	-1435.42	
3322.27	-3729.34	9.96	2.78	1809.66	-1433.29	
3323.03	-3725.99	9.96	2.77	1815.76	-1431.15	
3323.79	-3722.65	9.96	2.77	1821.84	-1429.00	
3324.55	-3719.30	9.96	2.77	1827.91	-1426.84	
3325.31	-3715.95	9.96	2.76	1833.97	-1424.67	
3326.07	-3712.60	9.96	2.76	1840.02	-1422.50	
3326.82	-3709.25	9.96	2.76	1846.06	-1420.32	
3327.58	-3705.89	9.95	2.75	1852.10	-1418.13	
3328.33	-3702.53	9.95	2.75	1858.12	-1415.93	
3329.08	-3699.18	9.95	2.74	1864.13	-1413.72	
3329.82	-3695.81	9.95	2.74	1870.13	-1411.51	
3330.57	-3692.45	9.95	2.74	1876.12	-1409.29	
3331.31	-3689.08	9.95	2.73	1882.10	-1407.06	
3332.05	-3685.72	9.95	2.73	1888.07	-1404.82	
3332.79	-3682.34	9.94	2.73	1894.02	-1402.58	
3333.53	-3678.97	9.94	2.72	1899.97	-1400.32	
3334.26	-3675.60	9.94	2.72	1905.91	-1398.07	
3335.00	-3672.22	9.94	2.72	1911.84	-1395.80	
3335.73	-3668.84	9.94	2.71	1917.76	-1393.52	
3336.46	-3665.46	9.94	2.71	1923.67	-1391.24	
3337.19	-3662.08	9.94	2.70	1929.57	-1388.95	
3337.91	-3658.69	9.93	2.70	1935.46	-1386.66	
3338.64	-3655.31	9.93	2.70	1941.34	-1384.35	
3339.36	-3651.92	9.93	2.69	1947.20	-1382.04	
3340.08	-3648.53	9.93	2.69	1953.06	-1379.73	
3340.80	-3645.13	9.93	2.68	1958.91	-1377.40	
3341.51	-3641.74	9.93	2.68	1964.75	-1375.07	
3342.23	-3638.34	9.93	2.68	1970.58	-1372.73	
3342.94	-3634.94	9.92	2.67	1976.40	-1370.38	
3343.65	-3631.54	9.92	2.67	1982.21	-1368.03	
3344.36	-3628.13	9.92	2.67	1988.00	-1365.67	
3345.07	-3624.73	9.92	2.66	1993.79	-1363.31	
3345.77	-3621.32	9.92	2.66	1999.57	-1360.93	
3346.47	-3617.91	9.92	2.65	2005.34	-1358.55	
3347.17	-3614.49	9.92	2.65	2011.10	-1356.17	
3347.87	-3611.08	9.91	2.65	2016.85	-1353.77	
3348.57	-3607.66	9.91	2.64	2022.59	-1351.37	
3349.26	-3604.24	9.91	2.64	2028.32	-1348.96	
3349.96	-3600.82	9.91	2.64	2034.04	-1346.55	
3350.65	-3597.40	9.91	2.63	2039.75	-1344.13	
3351.34	-3593.97	9.91	2.63	2045.45	-1341.70	
3352.02	-3590.54	9.91	2.62	2051.14	-1339.27	
3352.71	-3587.12	9.91	2.62	2056.82	-1336.83	
3353.39	-3583.68	9.90	2.62	2062.49	-1334.39	
3354.07	-3580.25	9.90	2.61	2068.15	-1331.93	
3354.75	-3576.81	9.90	2.61	2073.80	-1329.48	
3355.43	-3573.37	9.90	2.60	2079.44	-1327.01	
3356.10	-3569.93	9.90	2.60	2085.07	-1324.54	
3356.78	-3566.49	9.90	2.60	2090.69	-1322.06	
3357.45	-3563.05	9.90	2.59	2096.30	-1319.58	
3358.12	-3559.60	9.90	2.59	2101.91	-1317.09	
3358.78	-3556.15	9.89	2.58	2107.50	-1314.60	
3359.45	-3552.70	9.89	2.58	2113.08	-1312.09	
3360.11	-3549.25	9.89	2.58	2118.66	-1309.59	
3360.77	-3545.79	9.89	2.57	2124.22	-1307.07	
3361.43	-3542.33	9.89	2.57	2129.77	-1304.55	
3362.09	-3538.87	9.89	2.56	2135.32	-1302.03	
3362.74	-3535.41	9.89	2.56	2140.85	-1299.50	
3363.39	-3531.95	9.89	2.56	2146.38	-1296.96	
3364.04	-3528.48	9.88	2.55	2151.90	-1294.42	
3364.69	-3525.01	9.88	2.55	2157.40	-1291.87	
3365.34	-3521.54	9.88	2.55	2162.90	-1289.32	
3365.98	-3518.07	9.88	2.54	2168.39	-1286.76	
3366.63	-3514.60	9.88	2.54	2173.86	-1284.19	
3367.27	-3511.12	9.88	2.53	2179.33	-1281.62	
3367.91	-3507.64	9.88	2.53	2184.79	-1279.04	
3368.54	-3504.16	9.88	2.53	2190.24	-1276.46	
3369.18	-3500.68	9.88	2.52	2195.68	-1273.87	
3369.81	-3497.19	9.87	2.52	2201.11	-1271.28	
3370.44	-3493.70	9.87	2.51	2206.53	-1268.68	
3371.07	-3490.21	9.87	2.51	2211.94	-1266.08	
3371.69	-3486.72	9.87	2.51	2217.35	-1263.47	
3372.32	-3483.23	9.87	2.50	2222.74	-1260.85	
3372.94	-3479.73	9.87	2.50	2228.12	-1258.23	
3373.56	-3476.23	9.87	2.49	2233.50	-1255.61	
3374.18	-3472.73	9.87	2.49	2238.86	-1252.98	
3374.79	-3469.23	9.87	2.49	2244.22	-1250.34	
3375.41	-3465.73	9.86	2.48	2249.57	-1247.70	
3376.02	-3462.22	9.86	2.48	2254.90	-1245.05	
3376.63	-3458.71	9.86	2.47	2260.23	-1242.40	
3377.23	-3455.20	9.86	2.47	2265.55	-1239.75	
3377.84	-3451.68	9.86	2.47	2270.86	-1237.08	
3378.44	-3448.17	9.86	2.46	2276.16	-1234.42	
3379.04	-3444.65	9.86	2.46	2281.45	-1231.75	
3379.64	-3441.13	9.86	2.45	2286.73	-1229.07	
3380.24	-3437.61	9.86	2.45	2292.00	-1226.39	
3380.83	-3434.09	9.85	2.44	2297.27	-1223.70	
3381.43	-3430.56	9.85	2.44	2302.52	-1221.01	
3382.02	-3427.03	9.85	2.44	2307.77	-1218.31	
3382.61	-3423.50	9.85	2.43	2313.00	-1215.61	
3383.19	-3419.97	9.85	2.43	2318.23	-1212.91	
3383.78	-3416.43	9.85	2.42	2323.45	-1210.20	
3384.36	-3412.89	9.85	2.42	2328.66	-1207.48	
3384.94	-3409.36	9.85	2.42	2333.86	-1204.76	
3385.52	-3405.81	9.85	2.41	2339.05	-1202.04	
3386.09	-3402.27	9.85	2.41	2344.23	-1199.31	
3386.66	-3398.72	9.84	2.40	2349.40	-1196.57	
3387.24	-3395.18	9.84	2.40	2354.57	-1193.83	
3387.80	-3391.63	9.84	2.40	2359.72	-1191.09	
3388.37	-3388.07	9.84	2.39	2364.87	-1188.34	
3388.94	-3384.52	9.84	2.39	2370.00	-1185.59	
3389.50	-3380.96	9.84	2.38	2375.13	-1182.83	
3390.06	-3377.40	9.84	2.38	2380.25	-1180.07	
3390.62	-3373.84	9.84	2.38	2385.36	-1177.31	
3391.17	-3370.28	9.84	2.37	2390.46	-1174.54	
3391.73	-3366.71	9.84	2.37	2395.55	-1171.76	
3392.28	-3363.15	9.83	2.36	2400.64	-1168.99	
3392.83	-3359.58	9.83	2.36	2405.71	-1166.20	
3393.38	-3356.01	9.83	2.35	2410.78	-1163.42	
3393.92	-3352.43	9.83	2.35	2415.83	-1160.62	
3394.46	-3348.85	9.83	2.35	2420.88	-1157.83	
3395.00	-3345.28	9.83	2.34	2425.92	-1155.03	
3395.54	-3341.70	9.83	2.34	2430.95	-1152.22	
3396.08	-3338.11	9.83	2.33	2435.97	-1149.42	
3396.61	-3334.53	9.83	2.33	2440.98	-1146.60	
3397.15	-3330.94	9.83	2.33	2445.99	-1143.79	
