X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	
-0.00	-0.00	797.14	-1286.01	-797.14	1286.01	1286.01	797.14	-1286.01	-797.14	
-0.00	-0.00	801.38	-1280.34	-801.38	1280.34	1280.34	801.38	-1280.34	-801.38	
-0.00	-0.00	805.61	-1274.65	-805.61	1274.65	1274.65	805.61	-1274.65	-805.61	
-0.00	-0.00	809.84	-1268.94	-809.84	1268.94	1268.94	809.84	-1268.94	-809.84	
-0.00	-0.00	814.05	-1263.21	-814.05	1263.21	1263.21	814.05	-1263.21	-814.05	
-0.00	-0.00	818.24	-1257.47	-818.24	1257.47	1257.47	818.24	-1257.47	-818.24	
-0.00	-0.00	822.43	-1251.70	-822.43	1251.70	1251.70	822.43	-1251.70	-822.43	
-0.00	-0.00	826.60	-1245.92	-826.60	1245.92	1245.92	826.60	-1245.92	-826.60	
-0.00	-0.00	830.76	-1240.12	-830.76	1240.12	1240.12	830.76	-1240.12	-830.76	
-0.00	-0.00	834.91	-1234.30	-834.91	1234.30	1234.30	834.91	-1234.30	-834.91	
-0.00	-0.00	839.05	-1228.46	-839.05	1228.46	1228.46	839.05	-1228.46	-839.05	
-0.00	-0.00	843.17	-1222.60	-843.17	1222.60	1222.60	843.17	-1222.60	-843.17	
-0.00	-0.00	847.28	-1216.73	-847.28	1216.73	1216.73	847.28	-1216.73	-847.28	
-0.00	-0.00	851.38	-1210.83	-851.38	1210.83	1210.83	851.38	-1210.83	-851.38	
-0.00	-0.00	855.46	-1204.92	-855.46	1204.92	1204.92	855.46	-1204.92	-855.46	
-0.00	-0.00	859.53	-1198.99	-859.53	1198.99	1198.99	859.53	-1198.99	-859.53	
-0.00	-0.00	863.59	-1193.04	-863.59	1193.04	1193.04	863.59	-1193.04	-863.59	
-0.00	-0.00	867.63	-1187.07	-867.63	1187.07	1187.07	867.63	-1187.07	-867.63	
-0.00	-0.00	871.66	-1181.08	-871.66	1181.08	1181.08	871.66	-1181.08	-871.66	
-0.00	-0.00	875.68	-1175.07	-875.68	1175.07	1175.07	875.68	-1175.07	-875.68	
-0.00	-0.00	879.68	-1169.05	-879.68	1169.05	1169.05	879.68	-1169.05	-879.68	
-0.00	-0.00	883.66	-1163.01	-883.66	1163.01	1163.01	883.66	-1163.01	-883.66	
-0.00	-0.00	887.64	-1156.94	-887.64	1156.94	1156.94	887.64	-1156.94	-887.64	
-0.00	-0.00	891.60	-1150.86	-891.60	1150.86	1150.86	891.60	-1150.86	-891.60	
-0.00	-0.00	895.54	-1144.76	-895.54	1144.76	1144.76	895.54	-1144.76	-895.54	
-0.00	-0.00	899.47	-1138.64	-899.47	1138.64	1138.64	899.47	-1138.64	-899.47	
-0.00	-0.00	903.38	-1132.51	-903.38	1132.51	1132.51	903.38	-1132.51	-903.38	
-0.00	-0.00	907.28	-1126.35	-907.28	1126.35	1126.35	907.28	-1126.35	-907.28	
-0.00	-0.00	911.17	-1120.17	-911.17	1120.17	1120.17	911.17	-1120.17	-911.17	
-0.00	-0.00	915.04	-1113.98	-915.04	1113.98	1113.98	915.04	-1113.98	-915.04	
-0.00	-0.00	918.89	-1107.77	-918.89	1107.77	1107.77	918.89	-1107.77	-918.89	
-0.00	-0.00	922.73	-1101.54	-922.73	1101.54	1101.54	922.73	-1101.54	-922.73	
-0.00	-0.00	926.55	-1095.29	-926.55	1095.29	1095.29	926.55	-1095.29	-926.55	
-0.00	-0.00	930.36	-1089.02	-930.36	1089.02	1089.02	930.36	-1089.02	-930.36	
-0.00	-0.00	934.15	-1082.74	-934.15	1082.74	1082.74	934.15	-1082.74	-934.15	
-0.00	-0.00	937.93	-1076.43	-937.93	1076.43	1076.43	937.93	-1076.43	-937.93	
-0.00	-0.00	941.69	-1070.11	-941.69	1070.11	1070.11	941.69	-1070.11	-941.69	
-0.00	-0.00	945.43	-1063.77	-945.43	1063.77	1063.77	945.43	-1063.77	-945.43	
-0.00	-0.00	949.16	-1057.41	-949.16	1057.41	1057.41	949.16	-1057.41	-949.16	
-0.00	-0.00	952.87	-1051.03	-952.87	1051.03	1051.03	952.87	-1051.03	-952.87	
-0.00	-0.00	956.56	-1044.63	-956.56	1044.63	1044.63	956.56	-1044.63	-956.56	
-0.00	-0.00	960.23	-1038.22	-960.23	1038.22	1038.22	960.23	-1038.22	-960.23	
-0.00	-0.00	963.89	-1031.78	-963.89	1031.78	1031.78	963.89	-1031.78	-963.89	
-0.00	-0.00	967.53	-1025.33	-967.53	1025.33	1025.33	967.53	-1025.33	-967.53	
-0.00	-0.00	971.16	-1018.86	-971.16	1018.86	1018.86	971.16	-1018.86	-971.16	
-0.00	-0.00	974.76	-1012.37	-974.76	1012.37	1012.37	974.76	-1012.37	-974.76	
-0.00	-0.00	978.35	-1005.86	-978.35	1005.86	1005.86	978.35	-1005.86	-978.35	
-0.00	-0.00	981.92	-999.34	-981.92	999.34	999.34	981.92	-999.34	-981.92	
-0.00	-0.00	985.48	-992.79	-985.48	992.79	992.79	985.48	-992.79	-985.48	
-0.00	-0.00	989.01	-986.23	-989.01	986.23	986.23	989.01	-986.23	-989.01	
-0.00	-0.00	992.53	-979.65	-992.53	979.65	979.65	992.53	-979.65	-992.53	
-0.00	-0.00	996.03	-973.06	-996.03	973.06	973.06	996.03	-973.06	-996.03	
-0.00	-0.00	999.51	-966.44	-999.51	966.44	966.44	999.51	-966.44	-999.51	
-0.00	-0.00	1002.97	-959.81	-1002.97	959.81	959.81	1002.97	-959.81	-1002.97	
-0.00	-0.00	1006.41	-953.16	-1006.41	953.16	953.16	1006.41	-953.16	-1006.41	
-0.00	-0.00	1009.84	-946.49	-1009.84	946.49	946.49	1009.84	-946.49	-1009.84	
-0.00	-0.00	1013.24	-939.80	-1013.24	939.80	939.80	1013.24	-939.80	-1013.24	
-0.00	-0.00	1016.62	-933.09	-1016.62	933.09	933.09	1016.62	-933.09	-1016.62	
-0.00	-0.00	1019.99	-926.37	-1019.99	926.37	926.37	1019.99	-926.37	-1019.99	
-0.00	-0.00	1023.34	-919.63	-1023.34	919.63	919.63	1023.34	-919.63	-1023.34	
-0.00	-0.00	1026.66	-912.87	-1026.66	912.87	912.87	1026.66	-912.87	-1026.66	
-0.00	-0.00	1029.97	-906.10	-1029.97	906.10	906.10	1029.97	-906.10	-1029.97	
-0.00	-0.00	1033.26	-899.30	-1033.26	899.30	899.30	1033.26	-899.30	-1033.26	
-0.00	-0.00	1036.52	-892.49	-1036.52	892.49	892.49	1036.52	-892.49	-1036.52	
-0.00	-0.00	1039.77	-885.66	-1039.77	885.66	885.66	1039.77	-885.66	-1039.77	
-0.00	-0.00	1042.99	-878.82	-1042.99	878.82	878.82	1042.99	-878.82	-1042.99	
-0.00	-0.00	1046.20	-871.95	-1046.20	871.95	871.95	1046.20	-871.95	-1046.20	
-0.00	-0.00	1049.38	-865.07	-1049.38	865.07	865.07	1049.38	-865.07	-1049.38	
-0.00	-0.00	1052.54	-858.18	-1052.54	858.18	858.18	1052.54	-858.18	-1052.54	
-0.00	-0.00	1055.68	-851.26	-1055.68	851.26	851.26	1055.68	-851.26	-1055.68	
-0.00	-0.00	1058.80	-844.33	-1058.80	844.33	844.33	1058.80	-844.33	-1058.80	
-0.00	-0.00	1061.90	-837.38	-1061.90	837.38	837.38	1061.90	-837.38	-1061.90	
-0.00	-0.00	1064.98	-830.42	-1064.98	830.42	830.42	1064.98	-830.42	-1064.98	
-0.00	-0.00	1068.04	-823.43	-1068.04	823.43	823.43	1068.04	-823.43	-1068.04	
-0.00	-0.00	1071.07	-816.43	-1071.07	816.43	816.43	1071.07	-816.43	-1071.07	
-0.00	-0.00	1074.08	-809.42	-1074.08	809.42	809.42	1074.08	-809.42	-1074.08	
-0.00	-0.00	1077.07	-802.39	-1077.07	802.39	802.39	1077.07	-802.39	-1077.07	
-0.00	-0.00	1080.04	-795.34	-1080.04	795.34	795.34	1080.04	-795.34	-1080.04	
-0.00	-0.00	1082.98	-788.27	-1082.98	788.27	788.27	1082.98	-788.27	-1082.98	
-0.00	-0.00	1085.91	-781.19	-1085.91	781.19	781.19	1085.91	-781.19	-1085.91	
-0.00	-0.00	1088.81	-774.09	-1088.81	774.09	774.09	1088.81	-774.09	-1088.81	
-0.00	-0.00	1091.68	-766.98	-1091.68	766.98	766.98	1091.68	-766.98	-1091.68	
-0.00	-0.00	1094.53	-759.85	-1094.53	759.85	759.85	1094.53	-759.85	-1094.53	
-0.00	-0.00	1097.36	-752.70	-1097.36	752.70	752.70	1097.36	-752.70	-1097.36	
-0.00	-0.00	1100.17	-745.54	-1100.17	745.54	745.54	1100.17	-745.54	-1100.17	
-0.00	-0.00	1102.95	-738.36	-1102.95	738.36	738.36	1102.95	-738.36	-1102.95	
-0.00	-0.00	1105.71	-731.17	-1105.71	731.17	731.17	1105.71	-731.17	-1105.71	
-0.00	-0.00	1108.45	-723.96	-1108.45	723.96	723.96	1108.45	-723.96	-1108.45	
-0.00	-0.00	1111.16	-716.73	-1111.16	716.73	716.73	1111.16	-716.73	-1111.16	
-0.00	-0.00	1113.85	-709.49	-1113.85	709.49	709.49	1113.85	-709.49	-1113.85	
-0.00	-0.00	1116.51	-702.23	-1116.51	702.23	702.23	1116.51	-702.23	-1116.51	
-0.00	-0.00	1119.15	-694.96	-1119.15	694.96	694.96	1119.15	-694.96	-1119.15	
-0.00	-0.00	1121.76	-687.68	-1121.76	687.68	687.68	1121.76	-687.68	-1121.76	
-0.00	-0.00	1124.35	-680.37	-1124.35	680.37	680.37	1124.35	-680.37	-1124.35	
-0.00	-0.00	1126.92	-673.06	-1126.92	673.06	673.06	1126.92	-673.06	-1126.92	
-0.00	-0.00	1129.46	-665.73	-1129.46	665.73	665.73	1129.46	-665.73	-1129.46	
-0.00	-0.00	1131.97	-658.38	-1131.97	658.38	658.38	1131.97	-658.38	-1131.97	
-0.00	-0.00	1134.46	-651.02	-1134.46	651.02	651.02	1134.46	-651.02	-1134.46	
-0.00	-0.00	1136.92	-643.64	-1136.92	643.64	643.64	1136.92	-643.64	-1136.92	
-0.00	-0.00	1139.36	-636.25	-1139.36	636.25	636.25	1139.36	-636.25	-1139.36	
-0.00	-0.00	1141.78	-628.85	-1141.78	628.85	628.85	1141.78	-628.85	-1141.78	
-0.00	-0.00	1144.16	-621.43	-1144.16	621.43	621.43	1144.16	-621.43	-1144.16	
-0.00	-0.00	1146.52	-614.00	-1146.52	614.00	614.00	1146.52	-614.00	-1146.52	
-0.00	-0.00	1148.86	-606.55	-1148.86	606.55	606.55	1148.86	-606.55	-1148.86	
-0.00	-0.00	1151.16	-599.09	-1151.16	599.09	599.09	1151.16	-599.09	-1151.16	
-0.00	-0.00	1153.45	-591.62	-1153.45	591.62	591.62	1153.45	-591.62	-1153.45	
-0.00	-0.00	1155.70	-584.13	-1155.70	584.13	584.13	1155.70	-584.13	-1155.70	
-0.00	-0.00	1157.93	-576.63	-1157.93	576.63	576.63	1157.93	-576.63	-1157.93	
-0.00	-0.00	1160.13	-569.12	-1160.13	569.12	569.12	1160.13	-569.12	-1160.13	
-0.00	-0.00	1162.30	-561.59	-1162.30	561.59	561.59	1162.30	-561.59	-1162.30	
-0.00	-0.00	1164.45	-554.05	-1164.45	554.05	554.05	1164.45	-554.05	-1164.45	
-0.00	-0.00	1166.57	-546.50	-1166.57	546.50	546.50	1166.57	-546.50	-1166.57	
-0.00	-0.00	1168.66	-538.93	-1168.66	538.93	538.93	1168.66	-538.93	-1168.66	
-0.00	-0.00	1170.73	-531.35	-1170.73	531.35	531.35	1170.73	-531.35	-1170.73	
-0.00	-0.00	1172.77	-523.76	-1172.77	523.76	523.76	1172.77	-523.76	-1172.77	
-0.00	-0.00	1174.78	-516.16	-1174.78	516.16	516.16	1174.78	-516.16	-1174.78	
-0.00	-0.00	1176.76	-508.55	-1176.76	508.55	508.55	1176.76	-508.55	-1176.76	
-0.00	-0.00	1178.71	-500.92	-1178.71	500.92	500.92	1178.71	-500.92	-1178.71	
-0.00	-0.00	1180.64	-493.28	-1180.64	493.28	493.28	1180.64	-493.28	-1180.64	
-0.00	-0.00	1182.53	-485.63	-1182.53	485.63	485.63	1182.53	-485.63	-1182.53	
-0.00	-0.00	1184.40	-477.97	-1184.40	477.97	477.97	1184.40	-477.97	-1184.40	
-0.00	-0.00	1186.24	-470.29	-1186.24	470.29	470.29	1186.24	-470.29	-1186.24	
-0.00	-0.00	1188.05	-462.61	-1188.05	462.61	462.61	1188.05	-462.61	-1188.05	
-0.00	-0.00	1189.84	-454.91	-1189.84	454.91	454.91	1189.84	-454.91	-1189.84	
-0.00	-0.00	1191.59	-447.21	-1191.59	447.21	447.21	1191.59	-447.21	-1191.59	
-0.00	-0.00	1193.32	-439.49	-1193.32	439.49	439.49	1193.32	-439.49	-1193.32	
-0.00	-0.00	1195.01	-431.76	-1195.01	431.76	431.76	1195.01	-431.76	-1195.01	
-0.00	-0.00	1196.68	-424.02	-1196.68	424.02	424.02	1196.68	-424.02	-1196.68	
-0.00	-0.00	1198.32	-416.27	-1198.32	416.27	416.27	1198.32	-416.27	-1198.32	
-0.00	-0.00	1199.92	-408.51	-1199.92	408.51	408.51	1199.92	-408.51	-1199.92	
-0.00	-0.00	1201.50	-400.74	-1201.50	400.74	400.74	1201.50	-400.74	-1201.50	
-0.00	-0.00	1203.05	-392.96	-1203.05	392.96	392.96	1203.05	-392.96	-1203.05	
-0.00	-0.00	1204.57	-385.18	-1204.57	385.18	385.18	1204.57	-385.18	-1204.57	
-0.00	-0.00	1206.06	-377.38	-1206.06	377.38	377.38	1206.06	-377.38	-1206.06	
-0.00	-0.00	1207.52	-369.57	-1207.52	369.57	369.57	1207.52	-369.57	-1207.52	
-0.00	-0.00	1208.95	-361.75	-1208.95	361.75	361.75	1208.95	-361.75	-1208.95	
-0.00	-0.00	1210.35	-353.93	-1210.35	353.93	353.93	1210.35	-353.93	-1210.35	
-0.00	-0.00	1211.71	-346.10	-1211.71	346.10	346.10	1211.71	-346.10	-1211.71	
-0.00	-0.00	1213.05	-338.25	-1213.05	338.25	338.25	1213.05	-338.25	-1213.05	
-0.00	-0.00	1214.36	-330.40	-1214.36	330.40	330.40	1214.36	-330.40	-1214.36	
-0.00	-0.00	1215.64	-322.54	-1215.64	322.54	322.54	1215.64	-322.54	-1215.64	
-0.00	-0.00	1216.88	-314.67	-1216.88	314.67	314.67	1216.88	-314.67	-1216.88	
-0.00	-0.00	1218.10	-306.80	-1218.10	306.80	306.80	1218.10	-306.80	-1218.10	
-0.00	-0.00	1219.29	-298.92	-1219.29	298.92	298.92	1219.29	-298.92	-1219.29	
-0.00	-0.00	1220.44	-291.03	-1220.44	291.03	291.03	1220.44	-291.03	-1220.44	
-0.00	-0.00	1221.56	-283.13	-1221.56	283.13	283.13	1221.56	-283.13	-1221.56	
-0.00	-0.00	1222.65	-275.22	-1222.65	275.22	275.22	1222.65	-275.22	-1222.65	
-0.00	-0.00	1223.72	-267.31	-1223.72	267.31	267.31	1223.72	-267.31	-1223.72	
-0.00	-0.00	1224.75	-259.40	-1224.75	259.40	259.40	1224.75	-259.40	-1224.75	
-0.00	-0.00	1225.74	-251.47	-1225.74	251.47	251.47	1225.74	-251.47	-1225.74	
-0.00	-0.00	1226.71	-243.54	-1226.71	243.54	243.54	1226.71	-243.54	-1226.71	
-0.00	-0.00	1227.65	-235.60	-1227.65	235.60	235.60	1227.65	-235.60	-1227.65	
-0.00	-0.00	1228.55	-227.66	-1228.55	227.66	227.66	1228.55	-227.66	-1228.55	
-0.00	-0.00	1229.42	-219.71	-1229.42	219.71	219.71	1229.42	-219.71	-1229.42	
-0.00	-0.00	1230.26	-211.76	-1230.26	211.76	211.76	1230.26	-211.76	-1230.26	
-0.00	-0.00	1231.07	-203.80	-1231.07	203.80	203.80	1231.07	-203.80	-1231.07	
-0.00	-0.00	1231.85	-195.83	-1231.85	195.83	195.83	1231.85	-195.83	-1231.85	
-0.00	-0.00	1232.60	-187.86	-1232.60	187.86	187.86	1232.60	-187.86	-1232.60	
-0.00	-0.00	1233.31	-179.89	-1233.31	179.89	179.89	1233.31	-179.89	-1233.31	
-0.00	-0.00	1233.99	-171.91	-1233.99	171.91	171.91	1233.99	-171.91	-1233.99	
-0.00	-0.00	1234.64	-163.92	-1234.64	163.92	163.92	1234.64	-163.92	-1234.64	
-0.00	-0.00	1235.26	-155.94	-1235.26	155.94	155.94	1235.26	-155.94	-1235.26	
-0.00	-0.00	1235.85	-147.94	-1235.85	147.94	147.94	1235.85	-147.94	-1235.85	
-0.00	-0.00	1236.40	-139.95	-1236.40	139.95	139.95	1236.40	-139.95	-1236.40	
-0.00	-0.00	1236.92	-131.95	-1236.92	131.95	131.95	1236.92	-131.95	-1236.92	
-0.00	-0.00	1237.41	-123.95	-1237.41	123.95	123.95	1237.41	-123.95	-1237.41	
-0.00	-0.00	1237.87	-115.94	-1237.87	115.94	115.94	1237.87	-115.94	-1237.87	
-0.00	-0.00	1238.29	-107.93	-1238.29	107.93	107.93	1238.29	-107.93	-1238.29	
-0.00	-0.00	1238.69	-99.92	-1238.69	99.92	99.92	1238.69	-99.92	-1238.69	
-0.00	-0.00	1239.05	-91.91	-1239.05	91.91	91.91	1239.05	-91.91	-1239.05	
-0.00	-0.00	1239.37	-83.89	-1239.37	83.89	83.89	1239.37	-83.89	-1239.37	
-0.00	-0.00	1239.67	-75.88	-1239.67	75.88	75.88	1239.67	-75.88	-1239.67	
-0.00	-0.00	1239.93	-67.86	-1239.93	67.86	67.86	1239.93	-67.86	-1239.93	
-0.00	-0.00	1240.16	-59.83	-1240.16	59.83	59.83	1240.16	-59.83	-1240.16	
-0.00	-0.00	1240.36	-51.81	-1240.36	51.81	51.81	1240.36	-51.81	-1240.36	
-0.00	-0.00	1240.53	-43.79	-1240.53	43.79	43.79	1240.53	-43.79	-1240.53	
-0.00	-0.00	1240.66	-35.76	-1240.66	35.76	35.76	1240.66	-35.76	-1240.66	
-0.00	-0.00	1240.76	-27.74	-1240.76	27.74	27.74	1240.76	-27.74	-1240.76	
-0.00	-0.00	1240.83	-19.71	-1240.83	19.71	19.71	1240.83	-19.71	-1240.83	
-0.00	-0.00	1240.86	-11.68	-1240.86	11.68	11.68	1240.86	-11.68	-1240.86	
-0.00	-0.00	1240.87	-3.66	-1240.87	3.66	3.66	1240.87	-3.66	-1240.87	
-0.00	-0.00	1240.84	4.37	-1240.84	-4.37	-4.37	1240.84	4.37	-1240.84	
-0.00	-0.00	1240.78	12.40	-1240.78	-12.40	-12.40	1240.78	12.40	-1240.78	
-0.00	-0.00	1240.68	20.43	-1240.68	-20.43	-20.43	1240.68	20.43	-1240.68	
-0.00	-0.00	1240.56	28.45	-1240.56	-28.45	-28.45	1240.56	28.45	-1240.56	
-0.00	-0.00	1240.40	36.48	-1240.40	-36.48	-36.48	1240.40	36.48	-1240.40	
-0.00	-0.00	1240.20	44.50	-1240.20	-44.50	-44.50	1240.20	44.50	-1240.20	
-0.00	-0.00	1239.98	52.52	-1239.98	-52.52	-52.52	1239.98	52.52	-1239.98	
-0.00	-0.00	1239.72	60.54	-1239.72	-60.54	-60.54	1239.72	60.54	-1239.72	
-0.00	-0.00	1239.43	68.56	-1239.43	-68.56	-68.56	1239.43	68.56	-1239.43	
-0.00	-0.00	1239.11	76.58	-1239.11	-76.58	-76.58	1239.11	76.58	-1239.11	
-0.00	-0.00	1238.76	84.60	-1238.76	-84.60	-84.60	1238.76	84.60	-1238.76	
-0.00	-0.00	1238.37	92.61	-1238.37	-92.61	-92.61	1238.37	92.61	-1238.37	
-0.00	-0.00	1237.95	100.62	-1237.95	-100.62	-100.62	1237.95	100.62	-1237.95	
-0.00	-0.00	1237.50	108.63	-1237.50	-108.63	-108.63	1237.50	108.63	-1237.50	
-0.00	-0.00	1237.02	116.63	-1237.02	-116.63	-116.63	1237.02	116.63	-1237.02	
-0.00	-0.00	1236.50	124.64	-1236.50	-124.64	-124.64	1236.50	124.64	-1236.50	
-0.00	-0.00	1235.96	132.63	-1235.96	-132.63	-132.63	1235.96	132.63	-1235.96	
-0.00	-0.00	1235.38	140.63	-1235.38	-140.63	-140.63	1235.38	140.63	-1235.38	
-0.00	-0.00	1234.76	148.62	-1234.76	-148.62	-148.62	1234.76	148.62	-1234.76	
-0.00	-0.00	1234.12	156.61	-1234.12	-156.61	-156.61	1234.12	156.61	-1234.12	
-0.00	-0.00	1233.44	164.59	-1233.44	-164.59	-164.59	1233.44	164.59	-1233.44	
-0.00	-0.00	1232.73	172.57	-1232.73	-172.57	-172.57	1232.73	172.57	-1232.73	
-0.00	-0.00	1231.99	180.54	-1231.99	-180.54	-180.54	1231.99	180.54	-1231.99	
-0.00	-0.00	1231.22	188.51	-1231.22	-188.51	-188.51	1231.22	188.51	-1231.22	
-0.00	-0.00	1230.42	196.48	-1230.42	-196.48	-196.48	1230.42	196.48	-1230.42	
-0.00	-0.00	1229.58	204.44	-1229.58	-204.44	-204.44	1229.58	204.44	-1229.58	
-0.00	-0.00	1228.71	212.39	-1228.71	-212.39	-212.39	1228.71	212.39	-1228.71	
-0.00	-0.00	1227.81	220.34	-1227.81	-220.34	-220.34	1227.81	220.34	-1227.81	
-0.00	-0.00	1226.88	228.28	-1226.88	-228.28	-228.28	1226.88	228.28	-1226.88	
-0.00	-0.00	1225.92	236.22	-1225.92	-236.22	-236.22	1225.92	236.22	-1225.92	
-0.00	-0.00	1224.92	244.15	-1224.92	-244.15	-244.15	1224.92	244.15	-1224.92	
-0.00	-0.00	1223.90	252.07	-1223.90	-252.07	-252.07	1223.90	252.07	-1223.90	
-0.00	-0.00	1222.84	259.99	-1222.84	-259.99	-259.99	1222.84	259.99	-1222.84	
-0.00	-0.00	1221.75	267.90	-1221.75	-267.90	-267.90	1221.75	267.90	-1221.75	
-0.00	-0.00	1220.63	275.80	-1220.63	-275.80	-275.80	1220.63	275.80	-1220.63	
-0.00	-0.00	1219.48	283.70	-1219.48	-283.70	-283.70	1219.48	283.70	-1219.48	
-0.00	-0.00	1218.30	291.59	-1218.30	-291.59	-291.59	1218.30	291.59	-1218.30	
-0.00	-0.00	1217.09	299.47	-1217.09	-299.47	-299.47	1217.09	299.47	-1217.09	
-0.00	-0.00	1215.84	307.35	-1215.84	-307.35	-307.35	1215.84	307.35	-1215.84	
-0.00	-0.00	1214.57	315.21	-1214.57	-315.21	-315.21	1214.57	315.21	-1214.57	
0.00	-0.00	1213.26	323.07	-1213.26	-323.07	-323.07	1213.26	323.07	-1213.26	
0.00	-0.00	1211.93	330.92	-1211.93	-330.92	-330.92	1211.93	330.92	-1211.93	
0.00	-0.00	1210.56	338.76	-1210.56	-338.76	-338.76	1210.56	338.76	-1210.56	
0.00	-0.00	1209.16	346.59	-1209.16	-346.59	-346.59	1209.16	346.59	-1209.16	
0.00	-0.00	1207.74	354.42	-1207.74	-354.42	-354.42	1207.74	354.42	-1207.74	
0.00	-0.00	1206.28	362.23	-1206.28	-362.23	-362.23	1206.28	362.23	-1206.28	
0.00	-0.00	1204.79	370.04	-1204.79	-370.04	-370.04	1204.79	370.04	-1204.79	
0.00	-0.00	1203.27	377.83	-1203.27	-377.83	-377.83	1203.27	377.83	-1203.27	
0.00	-0.00	1201.73	385.62	-1201.73	-385.62	-385.62	1201.73	385.62	-1201.73	
0.00	-0.00	1200.15	393.40	-1200.15	-393.40	-393.40	1200.15	393.40	-1200.15	
0.00	-0.00	1198.54	401.16	-1198.54	-401.16	-401.16	1198.54	401.16	-1198.54	
0.00	-0.00	1196.90	408.92	-1196.90	-408.92	-408.92	1196.90	408.92	-1196.90	
0.00	-0.00	1195.24	416.67	-1195.24	-416.67	-416.67	1195.24	416.67	-1195.24	
0.00	-0.00	1193.54	424.41	-1193.54	-424.41	-424.41	1193.54	424.41	-1193.54	
0.00	-0.00	1191.82	432.13	-1191.82	-432.13	-432.13	1191.82	432.13	-1191.82	
0.00	-0.00	1190.06	439.85	-1190.06	-439.85	-439.85	1190.06	439.85	-1190.06	
0.00	-0.00	1188.28	447.55	-1188.28	-447.55	-447.55	1188.28	447.55	-1188.28	
0.00	-0.00	1186.46	455.24	-1186.46	-455.24	-455.24	1186.46	455.24	-1186.46	
0.00	-0.00	1184.62	462.93	-1184.62	-462.93	-462.93	1184.62	462.93	-1184.62	
0.00	-0.00	1182.75	470.60	-1182.75	-470.60	-470.60	1182.75	470.60	-1182.75	
0.00	-0.00	1180.85	478.26	-1180.85	-478.26	-478.26	1180.85	478.26	-1180.85	
0.00	-0.00	1178.92	485.91	-1178.92	-485.91	-485.91	1178.92	485.91	-1178.92	
0.00	-0.00	1176.97	493.54	-1176.97	-493.54	-493.54	1176.97	493.54	-1176.97	
0.00	-0.00	1174.98	501.17	-1174.98	-501.17	-501.17	1174.98	501.17	-1174.98	
0.00	-0.00	1172.97	508.78	-1172.97	-508.78	-508.78	1172.97	508.78	-1172.97	
0.00	-0.00	1170.93	516.38	-1170.93	-516.38	-516.38	1170.93	516.38	-1170.93	
0.00	-0.00	1168.86	523.96	-1168.86	-523.96	-523.96	1168.86	523.96	-1168.86	
0.00	-0.00	1166.77	531.54	-1166.77	-531.54	-531.54	1166.77	531.54	-1166.77	
0.00	-0.00	1164.64	539.10	-1164.64	-539.10	-539.10	1164.64	539.10	-1164.64	
0.00	-0.00	1162.49	546.65	-1162.49	-546.65	-546.65	1162.49	546.65	-1162.49	
0.00	-0.00	1160.31	554.19	-1160.31	-554.19	-554.19	1160.31	554.19	-1160.31	
0.00	-0.00	1158.10	561.71	-1158.10	-561.71	-561.71	1158.10	561.71	-1158.10	
0.00	-0.00	1155.87	569.22	-1155.87	-569.22	-569.22	1155.87	569.22	-1155.87	
0.00	-0.00	1153.61	576.72	-1153.61	-576.72	-576.72	1153.61	576.72	-1153.61	
0.00	-0.00	1151.32	584.20	-1151.32	-584.20	-584.20	1151.32	584.20	-1151.32	
0.00	-0.00	1149.01	591.67	-1149.01	-591.67	-591.67	1149.01	591.67	-1149.01	
0.00	-0.00	1146.67	599.12	-1146.67	-599.12	-599.12	1146.67	599.12	-1146.67	
0.00	-0.00	1144.30	606.56	-1144.30	-606.56	-606.56	1144.30	606.56	-1144.30	
0.00	-0.00	1141.91	613.99	-1141.91	-613.99	-613.99	1141.91	613.99	-1141.91	
0.00	-0.00	1139.49	621.40	-1139.49	-621.40	-621.40	1139.49	621.40	-1139.49	
0.00	-0.00	1137.05	628.80	-1137.05	-628.80	-628.80	1137.05	628.80	-1137.05	
0.00	-0.00	1134.57	636.19	-1134.57	-636.19	-636.19	1134.57	636.19	-1134.57	
0.00	-0.00	1132.08	643.56	-1132.08	-643.56	-643.56	1132.08	643.56	-1132.08	
0.00	-0.00	1129.55	650.91	-1129.55	-650.91	-650.91	1129.55	650.91	-1129.55	
0.00	-0.00	1127.01	658.25	-1127.01	-658.25	-658.25	1127.01	658.25	-1127.01	
0.00	-0.00	1124.43	665.58	-1124.43	-665.58	-665.58	1124.43	665.58	-1124.43	
0.00	-0.00	1121.83	672.89	-1121.83	-672.89	-672.89	1121.83	672.89	-1121.83	
0.00	-0.00	1119.21	680.19	-1119.21	-680.19	-680.19	1119.21	680.19	-1119.21	
0.00	-0.00	1116.56	687.47	-1116.56	-687.47	-687.47	1116.56	687.47	-1116.56	
0.00	-0.00	1113.89	694.73	-1113.89	-694.73	-694.73	1113.89	694.73	-1113.89	
0.00	-0.00	1111.19	701.98	-1111.19	-701.98	-701.98	1111.19	701.98	-1111.19	
0.00	-0.00	1108.47	709.22	-1108.47	-709.22	-709.22	1108.47	709.22	-1108.47	
0.00	-0.00	1105.72	716.43	-1105.72	-716.43	-716.43	1105.72	716.43	-1105.72	
0.00	-0.00	1102.95	723.64	-1102.95	-723.64	-723.64	1102.95	723.64	-1102.95	
